problem,z3,msat,minisat-ml,minisat,batsat,z3.time,msat.time,minisat-ml.time,minisat.time,batsat.time
benchs/satcomp-18/Porkhunov/mchess_20.cnf,unknown,error,error,unknown,unknown,300.02,85.01,301.10,300.01,300.04
benchs/satcomp-18/Porkhunov/mchess_19.cnf,unknown,error,error,unknown,unknown,300.02,73.38,301.10,300.02,300.03
benchs/satcomp-18/Porkhunov/mchess_18.cnf,unknown,error,error,unknown,unknown,300.02,85.89,301.01,300.01,300.04
benchs/satcomp-18/Porkhunov/mchess_17.cnf,unknown,error,error,unknown,unknown,300.02,74.21,301.10,300.02,300.03
benchs/satcomp-18/Porkhunov/mchess_16.cnf,unknown,error,error,unknown,unknown,300.02,71.13,301.02,300.02,300.03
benchs/satcomp-18/Porkhunov/mchess_15.cnf,unsat,error,error,unknown,unknown,241.05,79.55,301.11,300.02,300.03
benchs/satcomp-18/Porkhunov/Cake_9_20.cnf,unknown,error,error,unknown,unknown,300.02,92.87,301.09,300.03,300.03
benchs/satcomp-18/Porkhunov/Cake_9_19.cnf,unknown,error,error,unknown,unknown,300.02,107.70,301.09,300.01,300.04
benchs/satcomp-18/Porkhunov/Cake_8_16.cnf,unknown,error,error,unknown,unknown,300.02,86.63,301.18,300.01,300.03
benchs/satcomp-18/Ofer/exams_flat_0.04_2017_9.cnf,unknown,error,error,unknown,unknown,300.06,7.60,301.02,300.17,300.04
benchs/satcomp-18/Ofer/exams0.04_2017_9.cnf,unknown,error,error,unknown,unknown,300.03,117.49,301.01,300.10,300.04
benchs/satcomp-18/Ofer/exam_flat_0.04_2018_3.cnf,unknown,error,error,unknown,unknown,300.05,8.56,301.02,300.16,300.03
benchs/satcomp-18/Ofer/exam0.04_2018_3.cnf,unknown,error,error,unknown,unknown,300.03,191.81,301.01,300.11,300.04
benchs/satcomp-18/Ofer/courses_flat_0.16_2017_9.cnf,unknown,error,error,unknown,unknown,300.04,8.58,301.02,300.26,300.03
benchs/satcomp-18/Ofer/courses_flat_0.12_2017_9.cnf,unknown,error,error,unknown,unknown,300.05,8.47,301.02,300.25,300.03
benchs/satcomp-18/Ofer/courses0.2_2017_9.cnf,unknown,error,error,unknown,unknown,300.04,7.92,301.02,300.24,300.05
